STATION,NAME,DATE,Year,Month,PRCP,TAVG,TMAX,TMIN,,Location,Month,Mean,StDev,ln(Mean),ln(StDev)
USC00065445,"NORFOLK 2 SW, CT US",1956-12,1956,12-Dec,5.15,30.2,36.8,23.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-01,1957,1-Jan,2.54,16,25.9,6.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-02,1957,2-Feb,1.49,26.8,34.7,18.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-03,1957,3-Mar,2.05,32.1,40.5,23.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-04,1957,4-Apr,4.52,45.5,56.4,34.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-05,1957,5-May,2.55,53.7,65,42.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-06,1957,6-Jun,2.1,67,78.6,55.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-07,1957,7-Jul,3.9,67.2,78.3,56,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-08,1957,8-Aug,2.73,62.8,73.7,51.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-09,1957,9-Sep,2.22,59.4,70.1,48.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-10,1957,10-Oct,2.88,46.3,55.3,37.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-11,1957,11-Nov,3.79,39.4,47.3,31.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1957-12,1957,12-Dec,9.56,30.4,37.2,23.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-01,1958,1-Jan,6.23,20.3,27.6,13.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-02,1958,2-Feb,3.98,16,24.3,7.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-03,1958,3-Mar,4.54,31.1,36.9,25.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-04,1958,4-Apr,6.49,43.7,53.1,34.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-05,1958,5-May,3.71,51.2,61,41.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-06,1958,6-Jun,2.15,58.8,69,48.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-07,1958,7-Jul,5.07,67.6,76.6,58.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-08,1958,8-Aug,4.61,65.2,75.1,55.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-09,1958,9-Sep,6.21,58,67.3,48.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-10,1958,10-Oct,5.13,44.8,53.4,36.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-11,1958,11-Nov,4.47,38.3,46,30.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1958-12,1958,12-Dec,1.25,17.1,25.1,9.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-01,1959,1-Jan,4,19.7,28.5,10.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-02,1959,2-Feb,2.84,19.6,29.9,9.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-03,1959,3-Mar,5.9,28.4,37.8,18.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-04,1959,4-Apr,3.78,44.6,55.8,33.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-05,1959,5-May,1.7,58.2,70,46.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-06,1959,6-Jun,5.43,61.9,71.4,52.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-07,1959,7-Jul,5.48,69.1,78.9,59.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-08,1959,8-Aug,5.28,68.4,78.1,58.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-09,1959,9-Sep,2.07,61.4,71.7,51.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-10,1959,10-Oct,10.14,48.4,56.6,40.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-11,1959,11-Nov,7.06,36.4,44.2,28.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1959-12,1959,12-Dec,5.48,27.3,33.8,20.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-01,1960,1-Jan,3.94,21.4,28.7,14,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-02,1960,2-Feb,5.9,25.6,33.5,17.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-03,1960,3-Mar,4.29,21.2,30.8,11.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-04,1960,4-Apr,3.9,46.3,56.5,36.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-05,1960,5-May,4.17,55.8,67,44.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-06,1960,6-Jun,6.7,62.1,72.6,51.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-07,1960,7-Jul,6.53,65,75.6,54.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-08,1960,8-Aug,5.97,65.6,75.6,55.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-09,1960,9-Sep,8.74,58.5,67.4,49.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-10,1960,10-Oct,3.33,46.1,55.6,36.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-11,1960,11-Nov,2.75,38.9,47.4,30.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1960-12,1960,12-Dec,3.37,19.2,27.9,10.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-01,1961,1-Jan,4.24,14.9,23.3,6.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-02,1961,2-Feb,4.18,23.2,32.1,14.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-03,1961,3-Mar,5.09,28.9,37.3,20.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-04,1961,4-Apr,4.9,39.7,47.3,32.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-05,1961,5-May,5.65,51.5,61.8,41.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-06,1961,6-Jun,5.3,63.4,73.5,53.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-07,1961,7-Jul,1.64,67,77.1,56.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-08,1961,8-Aug,3.44,65.6,75.1,56.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-09,1961,9-Sep,4.44,64.5,73.8,55.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-10,1961,10-Oct,2.09,49.5,58.4,40.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-11,1961,11-Nov,4.32,37.4,44.3,30.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1961-12,1961,12-Dec,2.94,24.9,31,18.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-01,1962,1-Jan,3.67,20.5,29.8,11.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-02,1962,2-Feb,4.98,18,26.5,9.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-03,1962,3-Mar,1.83,29.6,37.7,21.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-04,1962,4-Apr,4.28,44,54.8,33.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-05,1962,5-May,1.56,54.8,66,43.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-06,1962,6-Jun,3.93,63.7,73.8,53.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-07,1962,7-Jul,1.86,63.9,75.1,52.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-08,1962,8-Aug,5.69,64.1,74,54.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-09,1962,9-Sep,2.46,55.4,65.4,45.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-10,1962,10-Oct,3.62,46,54.4,37.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-11,1962,11-Nov,3.82,32.9,40.3,25.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1962-12,1962,12-Dec,5.11,20.3,29.3,11.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-01,1963,1-Jan,3.91,17.2,25.9,8.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-02,1963,2-Feb,3.83,13.5,24.1,2.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-03,1963,3-Mar,4.24,30.4,38,22.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-04,1963,4-Apr,1.6,41.7,52.6,30.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-05,1963,5-May,3.07,52.4,64,40.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-06,1963,6-Jun,4.77,61.9,72.7,51.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-07,1963,7-Jul,4.48,67.2,77.7,56.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-08,1963,8-Aug,3.3,62.1,71.9,52.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-09,1963,9-Sep,4.17,53.6,63.5,43.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-10,1963,10-Oct,0.63,50.7,61.9,39.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-11,1963,11-Nov,7.06,40.3,46.6,34,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1963-12,1963,12-Dec,3.74,18.6,25,12.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-01,1964,1-Jan,5.61,21.8,29.8,13.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-02,1964,2-Feb,4.37,18.7,28.2,9.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-03,1964,3-Mar,3.97,31.6,39.9,23.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-04,1964,4-Apr,4.67,40.8,50.7,30.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-05,1964,5-May,1.33,57.1,69.4,44.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-06,1964,6-Jun,2.22,61.4,72.5,50.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-07,1964,7-Jul,3.35,67.9,78,57.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-08,1964,8-Aug,3.03,61.5,72.7,50.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-09,1964,9-Sep,1.56,57.2,67.7,46.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-10,1964,10-Oct,1.87,45.6,55.3,35.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-11,1964,11-Nov,2.5,39,48.3,29.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1964-12,1964,12-Dec,5.19,24.7,31.3,18.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-01,1965,1-Jan,3.25,16.8,25.1,8.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-02,1965,2-Feb,3.35,19.2,28.9,9.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-03,1965,3-Mar,2.16,28.2,36.2,20.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-04,1965,4-Apr,2.52,39,48.6,29.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-05,1965,5-May,2.06,57.9,70.8,44.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-06,1965,6-Jun,2.82,61.6,73,50.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-07,1965,7-Jul,1.88,65.6,76.7,54.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-08,1965,8-Aug,3.34,66.2,76.5,56,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-09,1965,9-Sep,3.46,58.7,67.8,49.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-10,1965,10-Oct,3.87,45.2,55.1,35.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-11,1965,11-Nov,2.76,35.4,43.5,27.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1965-12,1965,12-Dec,2.5,26.9,33.3,20.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-01,1966,1-Jan,3.85,19.3,27.1,11.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-02,1966,2-Feb,3.27,21.6,29.9,13.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-03,1966,3-Mar,3.35,30.8,39.6,22,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-04,1966,4-Apr,1.66,39.8,49.9,29.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-05,1966,5-May,3.89,50.4,61.4,39.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-06,1966,6-Jun,2.95,63.9,75.5,52.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-07,1966,7-Jul,3.61,69,80.9,57.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-08,1966,8-Aug,3.35,66.6,77.6,55.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-09,1966,9-Sep,5.69,56.8,66.5,47.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-10,1966,10-Oct,4.98,46.1,55.9,36.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-11,1966,11-Nov,5.01,39.3,47.6,31,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1966-12,1966,12-Dec,4.02,24.6,31.9,17.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-01,1967,1-Jan,1.57,25.8,33.2,18.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-02,1967,2-Feb,3.68,17.3,27.1,7.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-03,1967,3-Mar,5.16,26.3,35.9,16.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-04,1967,4-Apr,4.1,39.8,50.1,29.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-05,1967,5-May,4.22,46.7,57.1,36.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-06,1967,6-Jun,4.1,65.6,76.5,54.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-07,1967,7-Jul,5.44,68,76.7,59.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-08,1967,8-Aug,3.94,65.3,74.5,56.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-09,1967,9-Sep,3.24,57.7,68.5,46.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-10,1967,10-Oct,4.27,47,56.3,37.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-11,1967,11-Nov,3.38,31.9,39,24.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1967-12,1967,12-Dec,6.42,26.3,34.3,18.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-01,1968,1-Jan,2.31,14.4,22.8,6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-02,1968,2-Feb,1.48,16.3,25.6,7.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-03,1968,3-Mar,5.52,32.6,41.9,23.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-04,1968,4-Apr,3.57,47,60.1,33.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-05,1968,5-May,5.41,52.2,62.9,41.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-06,1968,6-Jun,7.86,60.7,69.2,52.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-07,1968,7-Jul,2.51,68.9,79,58.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-08,1968,8-Aug,2.06,65.4,76,54.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-09,1968,9-Sep,3.8,60.4,71.3,49.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-10,1968,10-Oct,2.88,50.1,58.9,41.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-11,1968,11-Nov,5.69,34.9,41.3,28.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1968-12,1968,12-Dec,5.52,20.6,28.3,12.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-01,1969,1-Jan,2.27,19.2,26.5,11.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-02,1969,2-Feb,4.55,21.4,28.8,13.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-03,1969,3-Mar,3.02,27.8,36.4,19.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-04,1969,4-Apr,7.24,44.6,55.8,33.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-05,1969,5-May,4.11,53.9,64.9,43,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-06,1969,6-Jun,6.49,62.6,72.9,52.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-07,1969,7-Jul,8.22,65.8,74.3,57.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-08,1969,8-Aug,4.09,67.2,76.9,57.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-09,1969,9-Sep,4.13,59,68.6,49.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-10,1969,10-Oct,2.01,47.1,57.6,36.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-11,1969,11-Nov,7,35.8,42.8,28.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1969-12,1969,12-Dec,6.65,20.7,28.3,13.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-01,1970,1-Jan,1.06,12.5,20.9,4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-02,1970,2-Feb,4.44,20.3,30.6,10,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-03,1970,3-Mar,3.44,28,36.5,19.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-04,1970,4-Apr,4.21,41.5,52.2,30.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-05,1970,5-May,3.19,55.9,66.8,45.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-06,1970,6-Jun,3.3,62.3,72,52.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-07,1970,7-Jul,2.49,68.1,77.7,58.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-08,1970,8-Aug,4.79,67,78.3,55.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-09,1970,9-Sep,4.86,59.8,69.5,50.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-10,1970,10-Oct,3.01,48.9,57.9,39.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-11,1970,11-Nov,3.73,37.9,45,30.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1970-12,1970,12-Dec,4.89,22.1,28.9,15.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-01,1971,1-Jan,2.8,14.2,24.1,4.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-02,1971,2-Feb,4.22,21.6,30.1,13.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-03,1971,3-Mar,3.65,28.5,36.8,20.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-04,1971,4-Apr,3.13,38.3,48.6,28.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-05,1971,5-May,5.39,51.7,62.1,41.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-06,1971,6-Jun,1.32,64.1,75.5,52.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-07,1971,7-Jul,3.24,67.2,78.6,55.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-08,1971,8-Aug,7.12,65.3,75.6,55,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-09,1971,9-Sep,5.11,61.5,69.2,53.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-10,1971,10-Oct,3.32,53.4,63.1,43.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-11,1971,11-Nov,5.24,34.3,41.3,27.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1971-12,1971,12-Dec,4,28.5,36.5,20.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-01,1972,1-Jan,2.78,23.1,32,14.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-02,1972,2-Feb,5.4,18.4,27.4,9.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-03,1972,3-Mar,5.91,27,36.4,17.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-04,1972,4-Apr,4.96,36.9,46.4,27.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-05,1972,5-May,4.81,55.2,66,44.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-06,1972,6-Jun,10.15,60,67.7,52.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-07,1972,7-Jul,5.56,68.4,77.6,59.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-08,1972,8-Aug,5.55,64.9,74.8,55,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-09,1972,9-Sep,2.07,59.4,69.7,49.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-10,1972,10-Oct,5.24,42.8,52,33.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-11,1972,11-Nov,7.49,33.2,39.9,26.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1972-12,1972,12-Dec,6.92,27,33.8,20.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-01,1973,1-Jan,4.42,24.6,32.3,16.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-02,1973,2-Feb,3.83,20.2,29.1,11.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-03,1973,3-Mar,3.93,37.1,46.3,27.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-04,1973,4-Apr,6.17,44.7,53.8,35.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-05,1973,5-May,6.81,51.6,61.4,41.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-06,1973,6-Jun,5.1,65.7,75.3,56,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-07,1973,7-Jul,4.42,68.3,78,58.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-08,1973,8-Aug,2.72,69.3,78.6,59.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-09,1973,9-Sep,4.37,58.3,69,47.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-10,1973,10-Oct,4.11,48.8,58.9,38.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-11,1973,11-Nov,3.1,37.5,45,29.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1973-12,1973,12-Dec,11.04,28.7,37.2,20.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-01,1974,1-Jan,4.23,23,31.4,14.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-02,1974,2-Feb,2.89,19.3,28.5,10.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-03,1974,3-Mar,4.79,30.7,39.9,21.5,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-04,1974,4-Apr,3.28,44.8,55.5,34.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-05,1974,5-May,4.63,51.2,61.8,40.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-06,1974,6-Jun,3.65,61.1,71.6,50.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-07,1974,7-Jul,5.97,66.8,76.8,56.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-08,1974,8-Aug,3.59,65.5,76.1,54.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-09,1974,9-Sep,7.2,56.9,65.9,47.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-10,1974,10-Oct,2.94,42,51.7,32.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-11,1974,11-Nov,3.9,37.7,45.3,30.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1974-12,1974,12-Dec,5.5,27.2,33.4,21.1,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-01,1975,1-Jan,5.45,23.7,32.2,15.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-02,1975,2-Feb,3.75,23.3,30.9,15.6,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-03,1975,3-Mar,4.72,28.2,36.7,19.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-04,1975,4-Apr,3.17,36.9,46.9,26.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-05,1975,5-May,4.77,58.2,69.7,46.7,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-06,1975,6-Jun,4.57,62.6,71.4,53.8,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-07,1975,7-Jul,8.07,68.9,78.5,59.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-08,1975,8-Aug,5.19,65.7,75.2,56.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-09,1975,9-Sep,9.48,55.3,63.3,47.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-10,1975,10-Oct,4.35,49,57.6,40.4,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-11,1975,11-Nov,5.6,42,49.9,34,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1975-12,1975,12-Dec,4.66,24.7,32.5,16.9,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1976-01,1976,1-Jan,6.7,14.7,24.2,5.2,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1976-02,1976,2-Feb,3.2,26.2,36.4,16,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1976-03,1976,3-Mar,3.48,32.9,43.7,22,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1976-04,1976,4-Apr,4.22,45.9,56.4,35.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1976-05,1976,5-May,5.74,52.7,63.1,42.3,,,,,,,
USC00065445,"NORFOLK 2 SW, CT US",1976-06,1976,6-Jun,3.41,65.9,75.9,55.9,,,,,,,
